u,v,key,osmid,highway,bridge,lanes,surface,name,ref,geometry,length,bearing,start_lon,start_lat,end_lon,end_lat,sinuosity,elevation_min,elevation_max,elevation_avg
72664,346886,0,278789303,trunk,,,,,NH6,"LINESTRING (91.8904008 25.5668079, 91.8902425 25.5667752, 91.890146 25.5667583, 91.8900246 25.5667474, 91.8899281 25.5667389, 91.8897195 25.5667068, 91.8896109 25.5666838, 91.889519 25.5666627, 91.8894217 25.566636, 91.8892622 25.5665937, 91.8891133 25.5665526, 91.8888156 25.5664812, 91.8884803 25.5664147, 91.8882651 25.5663814, 91.888139 25.5663626, 91.8880451 25.5663463, 91.8879533 25.5663209, 91.8878802 25.5662937, 91.8878091 25.5662592, 91.8876958 25.5662114, 91.8875067 25.5661267, 91.8873216 25.5660638, 91.8871258 25.5660106, 91.8869501 25.5659634, 91.8866122 25.5658703, 91.8863212 25.565788, 91.8861307 25.5657469, 91.8860201 25.5657299, 91.8859168 25.5657305, 91.8858223 25.5657396, 91.8857512 25.5657553, 91.8856774 25.5657771)",487.46016359463505,256.4013240308169,91.8904008,25.5668079,91.8856774,25.5657771,0.9083608320783728,,,
72664,1758578,0,"[829552865, 993917081]",trunk,,"[None, '2']",,NH6,NH6,"LINESTRING (91.8904008 25.5668079, 91.8906234 25.566728, 91.8907978 25.5666518, 91.8909748 25.5665719, 91.8912162 25.5664631, 91.891365 25.5664171, 91.8915421 25.5663723, 91.8916869 25.5663554, 91.8918023 25.5663542, 91.8918771 25.5663658, 91.8919806 25.5663796, 91.8921362 25.5664002, 91.8923146 25.5664074, 91.8925264 25.5664014, 91.8927075 25.5663856, 91.8928832 25.5663687, 91.8930562 25.5663578, 91.8932748 25.5663469, 91.8934867 25.5663469, 91.8937187 25.5663506, 91.8939145 25.5663602, 91.8940419 25.5663735, 91.8940962 25.5663778, 91.8942592 25.5664026, 91.894404 25.5664086, 91.8945596 25.5664098, 91.8947299 25.5663929, 91.8948774 25.5663651, 91.8951 25.5662997, 91.8952864 25.5662405, 91.895442 25.5661933, 91.8955828 25.5661848, 91.8957062 25.5661933, 91.8958537 25.5662042, 91.8960723 25.5662114, 91.8964103 25.5662187, 91.8965216 25.5662126, 91.8966839 25.5662066, 91.8967684 25.5661968, 91.8968193 25.5661909, 91.8970983 25.5661703, 91.8974926 25.5661388, 91.8977514 25.5661183, 91.8980035 25.5661025, 91.8982637 25.5660868, 91.8986043 25.5660663, 91.8987087 25.5660615, 91.8987639 25.566059, 91.8989356 25.5660554, 91.8990912 25.5660602)",875.6679023999242,95.44629710362877,91.8904008,25.5668079,91.8990912,25.5660602,0.9044304700413064,,,
81228,97202,0,160894539,trunk,,,,,NH6,"LINESTRING (91.8942176 25.5408128, 91.8943356 25.5408599, 91.8944308 25.5409083, 91.8944965 25.5409604, 91.8945435 25.5410033, 91.8945844 25.5410566, 91.8946414 25.5411685, 91.8946964 25.5413198, 91.8947218 25.5414117, 91.8947607 25.5415315, 91.8948036 25.5416114, 91.8948559 25.5416852, 91.8949364 25.5417469, 91.8950357 25.5417844, 91.8951805 25.5418183, 91.8955037 25.541874, 91.8956794 25.5419042, 91.8958162 25.5419224, 91.8959784 25.5419369, 91.8961367 25.5419454, 91.8963902 25.5419478, 91.8965766 25.5419454, 91.896763 25.5419417, 91.8970165 25.5419199, 91.8971982 25.5419036, 91.8973202 25.5418927, 91.8974228 25.5418855, 91.89751 25.5418715, 91.8975817 25.5418449, 91.8976394 25.5418129, 91.8976998 25.5417645, 91.8977822 25.5416949, 91.897864 25.5416247, 91.8979153 25.5415881, 91.8979713 25.5415612, 91.898033 25.5415527, 91.8980947 25.5415521, 91.8981504 25.5415678, 91.8982369 25.5415969, 91.8984313 25.5416743, 91.8986016 25.5417348, 91.8988618 25.5418026, 91.8991072 25.5418691, 91.8993755 25.5419454, 91.8995109 25.5419889, 91.8995994 25.5420288, 91.8996692 25.5420712, 91.8997047 25.5421075, 91.8997242 25.5421492, 91.8997282 25.5421983, 91.8997134 25.5422642, 91.8996745 25.5423392, 91.8996343 25.5424185, 91.8996068 25.5424911, 91.8995981 25.5425661, 91.8996088 25.5426181, 91.8996269 25.5426708, 91.8996524 25.5427113, 91.8997315 25.54279, 91.8998006 25.5428396, 91.899863 25.5428856, 91.8999267 25.5429418, 91.8999749 25.5430072, 91.9000031 25.5430671, 91.900044 25.5431711, 91.9000735 25.5432371, 91.9001057 25.5432939, 91.9001567 25.5433569, 91.9002002 25.5433901, 91.9002519 25.5434101, 91.9003209 25.5434168, 91.9004215 25.5434083, 91.9005342 25.5433841, 91.9007072 25.5433333, 91.9008037 25.5433091, 91.9008976 25.543297, 91.9009902 25.5433042, 91.9010827 25.5433284, 91.9011819 25.5433696, 91.9012611 25.5434216, 91.9013174 25.543476, 91.9013603 25.5435378, 91.9013911 25.5435983, 91.9014314 25.5436842, 91.901473 25.5437882, 91.9015387 25.5438923, 91.9016325 25.5440109, 91.9017881 25.5441282, 91.9019772 25.5442613, 91.9020202 25.5442925, 91.9021824 25.5444102, 91.9025163 25.5446546, 91.9027323 25.5448046, 91.9028302 25.5448688, 91.9029307 25.5449402, 91.9030219 25.5450128, 91.9031399 25.5451326, 91.9032794 25.5452947, 91.903376 25.5454096, 91.9034967 25.54555, 91.9038521 25.5459203, 91.9039433 25.5460146, 91.904007 25.5460872, 91.9040465 25.546149, 91.9040754 25.5462107, 91.9040921 25.5462712, 91.9040915 25.5463238, 91.9040687 25.5463789, 91.9040143 25.5464551, 91.9039406 25.5465107, 91.9038145 25.5465894, 91.9037066 25.5466602, 91.9036516 25.5467062, 91.9036167 25.5467527, 91.9036033 25.5468011, 91.9036063 25.5468429, 91.9036388 25.546881, 91.9036737 25.5469137, 91.9037381 25.5469379, 91.9038494 25.5469476, 91.9040076 25.5469318, 91.9042557 25.5468979, 91.9044636 25.5468774, 91.9046856 25.5468471, 91.9047841 25.5468417, 91.9048753 25.5468447, 91.9049746 25.5468653, 91.9050644 25.5468955, 91.905169 25.5469451, 91.9052777 25.5470141, 91.9053957 25.5470927, 91.9055231 25.5471944, 91.905621 25.5472742, 91.9057243 25.5473577, 91.9058195 25.5474388, 91.9059187 25.547509, 91.9060045 25.547561, 91.9060783 25.5475901, 91.906195 25.5476227, 91.9063827 25.5476663, 91.9065236 25.5477014, 91.9066644 25.5477365, 91.9067556 25.5477715, 91.9068374 25.5478272, 91.9068977 25.5478877, 91.9069447 25.5479664, 91.906997 25.5480849, 91.9070385 25.5481612, 91.9070935 25.5482313, 91.90717 25.5482991, 91.9072786 25.5483717, 91.9074261 25.5484576, 91.9075026 25.5485242, 91.9075575 25.5485871, 91.9075951 25.5486681, 91.9076246 25.5487516, 91.9076541 25.5488811, 91.9076715 25.548996, 91.9076756 25.5490166, 91.9076943 25.5491751, 91.907685 25.5492598, 91.907638 25.5493506, 91.907571 25.5494304, 91.9074395 25.5495417, 91.9072853 25.549647, 91.907068 25.5497861, 91.9068722 25.5499035, 91.9067539 25.5499699, 91.9067019 25.5499991, 91.9065611 25.5500753, 91.9064753 25.5501407, 91.9064243 25.5502169, 91.9063666 25.550327, 91.9063264 25.5504468, 91.9062848 25.5505799, 91.9062594 25.5506912, 91.9062526 25.5507706, 91.9062473 25.5508328, 91.90625 25.5509356, 91.9062728 25.5510881, 91.9062982 25.5511873, 91.9063385 25.551272, 91.9064002 25.5513542, 91.9064753 25.5514268, 91.9065571 25.551514, 91.9065916 25.5515748, 91.9066007 25.5516156, 91.906602 25.5516519, 91.9065859 25.5517039, 91.9065769 25.5517192, 91.9065584 25.5517505, 91.9065195 25.5517983, 91.9064572 25.5518491, 91.9063868 25.5518909, 91.9063076 25.5519326, 91.9061936 25.5519749, 91.9060756 25.5520016, 91.9059522 25.5520173, 91.9058007 25.5520294, 91.9056948 25.5520439, 91.905617 25.5520742, 91.9055593 25.552131, 91.9055244 25.552206, 91.9055137 25.5523028, 91.9055191 25.5524166, 91.9055325 25.5525255, 91.9055539 25.5526114, 91.9055834 25.5526755, 91.9056411 25.552742, 91.9057189 25.5528086, 91.9058356 25.5528945, 91.9059308 25.5529695, 91.9060408 25.5530554, 91.9061521 25.5531244, 91.9062446 25.5531691, 91.9063278 25.5531933, 91.9064109 25.5532091, 91.9065195 25.5532067, 91.9066174 25.5531982, 91.906773 25.5531655, 91.9069178 25.5531437, 91.9070533 25.5531341, 91.9071592 25.5531437, 91.9072545 25.5531728, 91.9073376 25.5532139, 91.9074208 25.5532744, 91.9075334 25.5533821, 91.9076635 25.5535152, 91.9077963 25.5536858, 91.9078972 25.5538065, 91.907915 25.5538428, 91.9079284 25.5538872, 91.9079344 25.5539151, 91.9079277 25.5539544, 91.9078935 25.5539949, 91.9078512 25.5540354, 91.9077909 25.5540633, 91.907701 25.5540838, 91.9075455 25.5541129, 91.9073349 25.5541504, 91.9071934 25.5541685, 91.9070902 25.5541685, 91.907005 25.554157, 91.9069239 25.5541365, 91.9068226 25.5541111, 91.9067529 25.5541093, 91.9066925 25.5541232, 91.906655 25.554151, 91.9066335 25.5541903, 91.9066295 25.5542254, 91.9066422 25.5542708, 91.9066697 25.5543113, 91.9067234 25.5543379, 91.9068776 25.5543839, 91.9071043 25.5544105, 91.9072303 25.5544299, 91.9073292 25.5544499, 91.9074194 25.5544916, 91.9075039 25.5545436, 91.9075897 25.5546162, 91.9076581 25.5546876, 91.9077252 25.5547735, 91.9077654 25.5548582, 91.907803 25.5549586, 91.9078298 25.5550566, 91.9078511 25.5551151, 91.9078633 25.5551486, 91.9079116 25.5552248, 91.907976 25.5552998, 91.9080766 25.5554051, 91.9081356 25.5554801, 91.9082026 25.555595, 91.9082415 25.5556676, 91.9082962 25.5557381, 91.9083273 25.555772, 91.9083672 25.5558001, 91.9084085 25.5558189, 91.9084742 25.555837, 91.9085553 25.5558467, 91.9085996 25.5558464, 91.9086599 25.5558461, 91.908778 25.5558406, 91.9088624 25.5558443, 91.9089536 25.5558636, 91.909014 25.5558866, 91.9090877 25.555912, 91.9091555 25.5559247, 91.9092272 25.555932, 91.9093117 25.5559271, 91.9094498 25.5559035, 91.9095692 25.5558757, 91.9096959 25.5558558, 91.9097737 25.5558539, 91.9098642 25.5558648, 91.9099863 25.5558975, 91.9100941 25.5559362, 91.9102163 25.5559882, 91.9103538 25.5560589, 91.9104191 25.5560924, 91.9106072 25.5561891, 91.9107561 25.556258, 91.9108862 25.5563149, 91.9110404 25.55637, 91.9112436 25.5564559, 91.9113904 25.556517, 91.9114856 25.5565581, 91.9115426 25.5565938, 91.9115976 25.5566337, 91.9116922 25.5567142, 91.9117782 25.5567852, 91.9119094 25.5569053, 91.9119765 25.5569767, 91.9120489 25.5570783, 91.9120781 25.5571251, 91.9121025 25.5571643, 91.9121468 25.5572429, 91.9121803 25.5573106, 91.9122179 25.5574171, 91.9122595 25.557549, 91.9122997 25.5576797, 91.9123359 25.5578091, 91.9123869 25.5579374, 91.9124901 25.5581176, 91.912503 25.5581407, 91.9125981 25.5583106, 91.9126524 25.5583959, 91.9126926 25.5584582, 91.9127362 25.5585078, 91.9127879 25.5585532, 91.9128355 25.5585859, 91.9128911 25.5586222, 91.9129354 25.5586566, 91.9129602 25.5586917, 91.9129743 25.5587323, 91.9129729 25.5587685)",2743.467654968204,43.29703574622518,91.8942176,25.5408128,91.9129729,25.5587685,0.9519029141333264,,,
81228,485607,0,1037911508,trunk,,,asphalt,,NH6,"LINESTRING (91.8942176 25.5408128, 91.8940057 25.5407571, 91.8936262 25.5406579, 91.8932708 25.5405538, 91.8930522 25.5404848, 91.892902 25.540434, 91.8928067 25.5403868, 91.8927222 25.5403251, 91.8926404 25.5402416, 91.8925774 25.5401496, 91.8924956 25.5400238, 91.8924165 25.5398859, 91.8923025 25.5396753, 91.8922153 25.5395301, 91.8921214 25.5393764, 91.8920557 25.5392603, 91.8919618 25.5391138, 91.8918814 25.5389904, 91.8917875 25.5388416, 91.8917017 25.5387218, 91.8916185 25.5386189, 91.891579 25.5385761, 91.8915448 25.5385391, 91.8914616 25.5384701, 91.8913771 25.5384132, 91.8912296 25.5383382, 91.8910713 25.5382777, 91.8908688 25.5382123, 91.8907213 25.5381591, 91.8906127 25.5381058, 91.8905242 25.5380526, 91.8904196 25.5379715, 91.8903404 25.5379074, 91.8902493 25.5378191, 91.8900374 25.5376012, 91.8897289 25.5373266, 91.8894607 25.5370857, 91.8893918 25.5370269, 91.889308 25.5369554, 91.8892126 25.536874, 91.8890369 25.5367215, 91.8888988 25.5365848, 91.8888357 25.5365158, 91.8887834 25.5364347, 91.8887566 25.5363718, 91.8887418 25.5362847)",745.2152214781235,227.4967636449029,91.8942176,25.5408128,91.8887418,25.5362847,0.9448531842597212,,,
81605,457531,0,461660936,trunk,,,,,NH6,"LINESTRING (91.8804713 25.5685548, 91.8803197 25.5685862, 91.8801373 25.568637, 91.8799871 25.5687024, 91.8798356 25.5687846, 91.8793863 25.5690411, 91.8790483 25.5692443, 91.8788995 25.569346, 91.8787882 25.5694355, 91.8786728 25.5695359, 91.8785669 25.569646, 91.8784556 25.569767, 91.8783805 25.5698456, 91.8783329 25.5699024)",261.6505350219224,304.93897708244083,91.8804713,25.5685548,91.8783329,25.5699024,0.9325876733931115,,,
81605,768004,0,461660936,trunk,,,,,NH6,"LINESTRING (91.8804713 25.5685548, 91.8806657 25.5685161, 91.8808039 25.5684761, 91.8809862 25.5684205, 91.8811256 25.568373, 91.8811927 25.5683501)",75.85609513428274,107.46125213068902,91.8804713,25.5685548,91.8811927,25.5683501,0.9113301099075048,,,
81848,493859,0,344452136,trunk,,,,Shillong - Guwahati road,NH6,"LINESTRING (91.871294 25.5723615, 91.8713303 25.5724163, 91.8713538 25.5724641, 91.8713645 25.5725282, 91.8713585 25.5725978, 91.8713283 25.5726728, 91.8712834 25.5727423, 91.8712243 25.5728119, 91.871172 25.5728657, 91.8711244 25.5729274, 91.8710902 25.5729958, 91.8710741 25.5730683, 91.8710701 25.5731421, 91.8710835 25.5732679, 91.8711184 25.5734167, 91.8711989 25.5736538, 91.8712766 25.5738583, 91.8713303 25.5740228, 91.8713745 25.5741873, 91.8714094 25.5743252, 91.8714173 25.5743557, 91.8714403 25.5744438, 91.8714872 25.5746156, 91.8715234 25.5747583, 91.871565 25.5748902, 91.8716092 25.5749948, 91.8716341 25.5750396, 91.8716669 25.5750916, 91.8717259 25.5751672, 91.871805 25.5752652, 91.8718654 25.5753499, 91.871915 25.5754539, 91.8719499 25.5755567, 91.8719727 25.5756995, 91.8719874 25.5758543, 91.8720049 25.5760466, 91.872033 25.5762148, 91.8720706 25.5763358, 91.8721256 25.5764845, 91.8721993 25.576666, 91.872253 25.5767979, 91.8722999 25.57692, 91.8723442 25.5770543, 91.8723857 25.5771523, 91.8724622 25.5772648, 91.8725882 25.5774124, 91.8726915 25.5775164, 91.8728082 25.5776253, 91.8729369 25.577745, 91.8730375 25.57786, 91.8731166 25.57797, 91.8731904 25.5780983, 91.8732615 25.5782495, 91.8733084 25.5783801, 91.8733352 25.5785071, 91.8733473 25.5786233, 91.8733527 25.5787212, 91.8733513 25.5788386, 91.873358 25.578945, 91.8733715 25.5790345, 91.8733929 25.5791168, 91.8734077 25.5792099, 91.873401 25.5793043, 91.8733728 25.5794083, 91.8733607 25.5794736)",817.546152333035,14.68725190637426,91.871294,25.5723615,91.8733607,25.5794736,0.994462143654944,,,
81848,26014,0,344452136,trunk,,,,Shillong - Guwahati road,NH6,"LINESTRING (91.871294 25.5723615, 91.8712652 25.5723117, 91.8712223 25.5722457, 91.8711942 25.5721822, 91.8711687 25.5721211, 91.8711486 25.5720473, 91.8711355 25.5719805)",45.250043792806146,200.5690914922076,91.871294,25.5723615,91.8711355,25.5719805,0.9878933450788456,,,
97202,81228,0,160894539,trunk,,,,,NH6,"LINESTRING (91.9129729 25.5587685, 91.9129743 25.5587323, 91.9129602 25.5586917, 91.9129354 25.5586566, 91.9128911 25.5586222, 91.9128355 25.5585859, 91.9127879 25.5585532, 91.9127362 25.5585078, 91.9126926 25.5584582, 91.9126524 25.5583959, 91.9125981 25.5583106, 91.912503 25.5581407, 91.9124901 25.5581176, 91.9123869 25.5579374, 91.9123359 25.5578091, 91.9122997 25.5576797, 91.9122595 25.557549, 91.9122179 25.5574171, 91.9121803 25.5573106, 91.9121468 25.5572429, 91.9121025 25.5571643, 91.9120781 25.5571251, 91.9120489 25.5570783, 91.9119765 25.5569767, 91.9119094 25.5569053, 91.9117782 25.5567852, 91.9116922 25.5567142, 91.9115976 25.5566337, 91.9115426 25.5565938, 91.9114856 25.5565581, 91.9113904 25.556517, 91.9112436 25.5564559, 91.9110404 25.55637, 91.9108862 25.5563149, 91.9107561 25.556258, 91.9106072 25.5561891, 91.9104191 25.5560924, 91.9103538 25.5560589, 91.9102163 25.5559882, 91.9100941 25.5559362, 91.9099863 25.5558975, 91.9098642 25.5558648, 91.9097737 25.5558539, 91.9096959 25.5558558, 91.9095692 25.5558757, 91.9094498 25.5559035, 91.9093117 25.5559271, 91.9092272 25.555932, 91.9091555 25.5559247, 91.9090877 25.555912, 91.909014 25.5558866, 91.9089536 25.5558636, 91.9088624 25.5558443, 91.908778 25.5558406, 91.9086599 25.5558461, 91.9085996 25.5558464, 91.9085553 25.5558467, 91.9084742 25.555837, 91.9084085 25.5558189, 91.9083672 25.5558001, 91.9083273 25.555772, 91.9082962 25.5557381, 91.9082415 25.5556676, 91.9082026 25.555595, 91.9081356 25.5554801, 91.9080766 25.5554051, 91.907976 25.5552998, 91.9079116 25.5552248, 91.9078633 25.5551486, 91.9078511 25.5551151, 91.9078298 25.5550566, 91.907803 25.5549586, 91.9077654 25.5548582, 91.9077252 25.5547735, 91.9076581 25.5546876, 91.9075897 25.5546162, 91.9075039 25.5545436, 91.9074194 25.5544916, 91.9073292 25.5544499, 91.9072303 25.5544299, 91.9071043 25.5544105, 91.9068776 25.5543839, 91.9067234 25.5543379, 91.9066697 25.5543113, 91.9066422 25.5542708, 91.9066295 25.5542254, 91.9066335 25.5541903, 91.906655 25.554151, 91.9066925 25.5541232, 91.9067529 25.5541093, 91.9068226 25.5541111, 91.9069239 25.5541365, 91.907005 25.554157, 91.9070902 25.5541685, 91.9071934 25.5541685, 91.9073349 25.5541504, 91.9075455 25.5541129, 91.907701 25.5540838, 91.9077909 25.5540633, 91.9078512 25.5540354, 91.9078935 25.5539949, 91.9079277 25.5539544, 91.9079344 25.5539151, 91.9079284 25.5538872, 91.907915 25.5538428, 91.9078972 25.5538065, 91.9077963 25.5536858, 91.9076635 25.5535152, 91.9075334 25.5533821, 91.9074208 25.5532744, 91.9073376 25.5532139, 91.9072545 25.5531728, 91.9071592 25.5531437, 91.9070533 25.5531341, 91.9069178 25.5531437, 91.906773 25.5531655, 91.9066174 25.5531982, 91.9065195 25.5532067, 91.9064109 25.5532091, 91.9063278 25.5531933, 91.9062446 25.5531691, 91.9061521 25.5531244, 91.9060408 25.5530554, 91.9059308 25.5529695, 91.9058356 25.5528945, 91.9057189 25.5528086, 91.9056411 25.552742, 91.9055834 25.5526755, 91.9055539 25.5526114, 91.9055325 25.5525255, 91.9055191 25.5524166, 91.9055137 25.5523028, 91.9055244 25.552206, 91.9055593 25.552131, 91.905617 25.5520742, 91.9056948 25.5520439, 91.9058007 25.5520294, 91.9059522 25.5520173, 91.9060756 25.5520016, 91.9061936 25.5519749, 91.9063076 25.5519326, 91.9063868 25.5518909, 91.9064572 25.5518491, 91.9065195 25.5517983, 91.9065584 25.5517505, 91.9065769 25.5517192, 91.9065859 25.5517039, 91.906602 25.5516519, 91.9066007 25.5516156, 91.9065916 25.5515748, 91.9065571 25.551514, 91.9064753 25.5514268, 91.9064002 25.5513542, 91.9063385 25.551272, 91.9062982 25.5511873, 91.9062728 25.5510881, 91.90625 25.5509356, 91.9062473 25.5508328, 91.9062526 25.5507706, 91.9062594 25.5506912, 91.9062848 25.5505799, 91.9063264 25.5504468, 91.9063666 25.550327, 91.9064243 25.5502169, 91.9064753 25.5501407, 91.9065611 25.5500753, 91.9067019 25.5499991, 91.9067539 25.5499699, 91.9068722 25.5499035, 91.907068 25.5497861, 91.9072853 25.549647, 91.9074395 25.5495417, 91.907571 25.5494304, 91.907638 25.5493506, 91.907685 25.5492598, 91.9076943 25.5491751, 91.9076756 25.5490166, 91.9076715 25.548996, 91.9076541 25.5488811, 91.9076246 25.5487516, 91.9075951 25.5486681, 91.9075575 25.5485871, 91.9075026 25.5485242, 91.9074261 25.5484576, 91.9072786 25.5483717, 91.90717 25.5482991, 91.9070935 25.5482313, 91.9070385 25.5481612, 91.906997 25.5480849, 91.9069447 25.5479664, 91.9068977 25.5478877, 91.9068374 25.5478272, 91.9067556 25.5477715, 91.9066644 25.5477365, 91.9065236 25.5477014, 91.9063827 25.5476663, 91.906195 25.5476227, 91.9060783 25.5475901, 91.9060045 25.547561, 91.9059187 25.547509, 91.9058195 25.5474388, 91.9057243 25.5473577, 91.905621 25.5472742, 91.9055231 25.5471944, 91.9053957 25.5470927, 91.9052777 25.5470141, 91.905169 25.5469451, 91.9050644 25.5468955, 91.9049746 25.5468653, 91.9048753 25.5468447, 91.9047841 25.5468417, 91.9046856 25.5468471, 91.9044636 25.5468774, 91.9042557 25.5468979, 91.9040076 25.5469318, 91.9038494 25.5469476, 91.9037381 25.5469379, 91.9036737 25.5469137, 91.9036388 25.546881, 91.9036063 25.5468429, 91.9036033 25.5468011, 91.9036167 25.5467527, 91.9036516 25.5467062, 91.9037066 25.5466602, 91.9038145 25.5465894, 91.9039406 25.5465107, 91.9040143 25.5464551, 91.9040687 25.5463789, 91.9040915 25.5463238, 91.9040921 25.5462712, 91.9040754 25.5462107, 91.9040465 25.546149, 91.904007 25.5460872, 91.9039433 25.5460146, 91.9038521 25.5459203, 91.9034967 25.54555, 91.903376 25.5454096, 91.9032794 25.5452947, 91.9031399 25.5451326, 91.9030219 25.5450128, 91.9029307 25.5449402, 91.9028302 25.5448688, 91.9027323 25.5448046, 91.9025163 25.5446546, 91.9021824 25.5444102, 91.9020202 25.5442925, 91.9019772 25.5442613, 91.9017881 25.5441282, 91.9016325 25.5440109, 91.9015387 25.5438923, 91.901473 25.5437882, 91.9014314 25.5436842, 91.9013911 25.5435983, 91.9013603 25.5435378, 91.9013174 25.543476, 91.9012611 25.5434216, 91.9011819 25.5433696, 91.9010827 25.5433284, 91.9009902 25.5433042, 91.9008976 25.543297, 91.9008037 25.5433091, 91.9007072 25.5433333, 91.9005342 25.5433841, 91.9004215 25.5434083, 91.9003209 25.5434168, 91.9002519 25.5434101, 91.9002002 25.5433901, 91.9001567 25.5433569, 91.9001057 25.5432939, 91.9000735 25.5432371, 91.900044 25.5431711, 91.9000031 25.5430671, 91.8999749 25.5430072, 91.8999267 25.5429418, 91.899863 25.5428856, 91.8998006 25.5428396, 91.8997315 25.54279, 91.8996524 25.5427113, 91.8996269 25.5426708, 91.8996088 25.5426181, 91.8995981 25.5425661, 91.8996068 25.5424911, 91.8996343 25.5424185, 91.8996745 25.5423392, 91.8997134 25.5422642, 91.8997282 25.5421983, 91.8997242 25.5421492, 91.8997047 25.5421075, 91.8996692 25.5420712, 91.8995994 25.5420288, 91.8995109 25.5419889, 91.8993755 25.5419454, 91.8991072 25.5418691, 91.8988618 25.5418026, 91.8986016 25.5417348, 91.8984313 25.5416743, 91.8982369 25.5415969, 91.8981504 25.5415678, 91.8980947 25.5415521, 91.898033 25.5415527, 91.8979713 25.5415612, 91.8979153 25.5415881, 91.897864 25.5416247, 91.8977822 25.5416949, 91.8976998 25.5417645, 91.8976394 25.5418129, 91.8975817 25.5418449, 91.89751 25.5418715, 91.8974228 25.5418855, 91.8973202 25.5418927, 91.8971982 25.5419036, 91.8970165 25.5419199, 91.896763 25.5419417, 91.8965766 25.5419454, 91.8963902 25.5419478, 91.8961367 25.5419454, 91.8959784 25.5419369, 91.8958162 25.5419224, 91.8956794 25.5419042, 91.8955037 25.541874, 91.8951805 25.5418183, 91.8950357 25.5417844, 91.8949364 25.5417469, 91.8948559 25.5416852, 91.8948036 25.5416114, 91.8947607 25.5415315, 91.8947218 25.5414117, 91.8946964 25.5413198, 91.8946414 25.5411685, 91.8945844 25.5410566, 91.8945435 25.5410033, 91.8944965 25.5409604, 91.8944308 25.5409083, 91.8943356 25.5408599, 91.8942176 25.5408128)",2743.467654968204,223.30512481894309,91.9129729,25.5587685,91.8942176,25.5408128,0.9519029141333264,,,
97202,97209,0,160894539,trunk,,,,,NH6,"LINESTRING (91.9129729 25.5587685, 91.9129488 25.5588061, 91.9129018 25.5588333, 91.9128589 25.558843, 91.9128026 25.5588436, 91.912706 25.5588315, 91.9125518 25.5587758, 91.9124351 25.5587032)",54.43526900311442,262.3346709538679,91.9129729,25.5587685,91.9124351,25.5587032,0.9052292377539924,,,
97209,97202,0,160894539,trunk,,,,,NH6,"LINESTRING (91.9124351 25.5587032, 91.9125518 25.5587758, 91.912706 25.5588315, 91.9128026 25.5588436, 91.9128589 25.558843, 91.9129018 25.5588333, 91.9129488 25.5588061, 91.9129729 25.5587685)",54.43526900311442,82.33443892772154,91.9124351,25.5587032,91.9129729,25.5587685,0.9052292377539924,,,
